@relation ephenology_all-5-fold-2-07B.tra_val

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 numeric
@attribute att38 numeric
@attribute att39 {A.tomentosum,C.brasiliensis,M.guianensis,M.rubiginosa,P.ramiflora,P.torta}

@data

0.356115,0.309091,0.34632,0.382199,0.373563,0.383784,0.385475,0.364641,0.319502,0.362069,0.347107,0.327635,0.323457,0.35102,0.334416,0.350482,0.340249,0.326848,0.321951,0.331551,0.341969,0.353774,0.365957,0.320635,0.326271,0.332061,0.344444,0.337255,0.319149,0.338462,0.331915,0.330769,0.328125,0.337255,0.292237,0.346734,0.327189,5546,P.torta
0.297659,0.273869,0.296029,0.299065,0.288591,0.315287,0.30721,0.312694,0.285303,0.298551,0.300292,0.293976,0.278539,0.300912,0.293605,0.309816,0.308868,0.292135,0.299639,0.299595,0.312977,0.319549,0.333333,0.277946,0.330709,0.299694,0.333333,0.324138,0.310861,0.320946,0.307054,0.326613,0.32491,0.301994,0.285714,0.317757,0.314286,5354,C.brasiliensis
0.294737,0.294118,0.281863,0.274074,0.248945,0.277311,0.283742,0.269068,0.273349,0.290557,0.302387,0.298913,0.307479,0.308782,0.299479,0.299748,0.296791,0.304217,0.290761,0.296791,0.311765,0.303835,0.31016,0.313625,0.295337,0.304478,0.307494,0.299766,0.291878,0.27791,0.295238,0.289538,0.288889,0.299296,0.283854,0.293956,0.301624,2999,P.ramiflora
0.290146,0.288546,0.316045,0.324006,0.320169,0.317507,0.317742,0.305654,0.270318,0.277674,0.250549,0.28733,0.286036,0.316901,0.284615,0.291045,0.31003,0.296451,0.304821,0.305901,0.322684,0.31723,0.301533,0.305328,0.292845,0.287356,0.31934,0.305638,0.28595,0.291401,0.303167,0.305847,0.29538,0.292683,0.282004,0.301802,0.304012,3161,P.ramiflora
0.359909,0.40411,0.365566,0.363636,0.362385,0.364796,0.365979,0.365789,0.363855,0.401639,0.391192,0.382789,0.395973,0.371638,0.381546,0.386935,0.368932,0.393548,0.364286,0.363636,0.367647,0.361858,0.377451,0.377926,0.370277,0.383333,0.370844,0.367925,0.37859,0.38191,0.36802,0.365285,0.373711,0.381757,0.4,0.389205,0.390449,6371,P.torta
0.329829,0.331849,0.333333,0.333333,0.335085,0.335085,0.333333,0.333333,0.321285,0.309593,0.306061,0.308738,0.31681,0.327684,0.325547,0.31982,0.328849,0.311245,0.328035,0.329041,0.332398,0.330124,0.325936,0.338384,0.328823,0.296741,0.329365,0.332454,0.322845,0.328438,0.331579,0.330688,0.31912,0.325123,0.317032,0.326475,0.328841,2934,P.torta
0.331058,0.3,0.309091,0.309091,0.304348,0.326772,0.325843,0.334661,0.306122,0.322957,0.328671,0.310345,0.297368,0.320312,0.325203,0.339768,0.343348,0.30038,0.331633,0.322404,0.346939,0.339713,0.352941,0.284722,0.329949,0.304721,0.339744,0.357143,0.333333,0.350515,0.337748,0.352601,0.349515,0.326165,0.293548,0.335766,0.322785,5663,C.brasiliensis
0.313793,0.271186,0.310861,0.318182,0.309013,0.313653,0.311419,0.301115,0.279605,0.291793,0.283077,0.276596,0.276423,0.29199,0.276968,0.287958,0.284337,0.267913,0.258398,0.267016,0.284672,0.287671,0.28744,0.263666,0.274809,0.271429,0.287154,0.28211,0.271318,0.274882,0.276699,0.280269,0.288416,0.284457,0.270396,0.289044,0.28271,4370,M.rubiginosa
0.296,0.291777,0.287179,0.310606,0.289352,0.290993,0.289238,0.286783,0.275229,0.289855,0.3,0.293801,0.285714,0.309783,0.283422,0.285714,0.304688,0.287834,0.297003,0.3,0.317143,0.307479,0.30491,0.310606,0.300836,0.292899,0.316294,0.294271,0.29096,0.28877,0.290141,0.291545,0.292746,0.297386,0.286082,0.301538,0.291667,2998,P.ramiflora
0.311189,0.268559,0.279255,0.298013,0.274627,0.28125,0.278539,0.277328,0.264875,0.281132,0.271304,0.272727,0.273423,0.288217,0.265597,0.268336,0.276292,0.255319,0.275804,0.259668,0.279801,0.285484,0.278438,0.25,0.259332,0.263889,0.297578,0.266544,0.261811,0.2662,0.264368,0.270019,0.271028,0.275934,0.266667,0.270217,0.265267,4241,M.rubiginosa
0.329829,0.343629,0.333333,0.333333,0.335085,0.335085,0.333333,0.333333,0.334218,0.321678,0.332362,0.346369,0.356275,0.338798,0.337176,0.335268,0.336927,0.35283,0.333333,0.32893,0.335092,0.329365,0.333333,0.356164,0.333333,0.323944,0.330709,0.333333,0.332454,0.333333,0.331135,0.332893,0.334214,0.353659,0.339928,0.330688,0.331579,3238,P.torta
0.315534,0.265101,0.314815,0.314815,0.314465,0.315789,0.337838,0.32,0.274038,0.285714,0.290909,0.281346,0.268987,0.31016,0.300469,0.300813,0.298013,0.26087,0.264706,0.296296,0.317073,0.298851,0.283019,0.277108,0.277372,0.28,0.3125,0.305785,0.286957,0.288136,0.255556,0.278261,0.283186,0.278049,0.235955,0.25,0.255102,7335,M.rubiginosa
0.313531,0.277512,0.298893,0.308357,0.289474,0.300395,0.312253,0.30605,0.286604,0.306061,0.304598,0.277778,0.275,0.29085,0.287926,0.278378,0.285347,0.274869,0.277333,0.264798,0.279006,0.269795,0.294271,0.25387,0.270408,0.272265,0.27115,0.277512,0.28,0.285714,0.270833,0.271845,0.290698,0.28934,0.267574,0.273713,0.273196,5251,C.brasiliensis
0.308571,0.290244,0.315789,0.317708,0.309278,0.331671,0.328165,0.311978,0.286082,0.316216,0.27896,0.283146,0.275701,0.303226,0.275294,0.314634,0.331066,0.292011,0.30206,0.307895,0.340528,0.332589,0.328512,0.264264,0.314851,0.27907,0.314371,0.328571,0.307692,0.323404,0.321138,0.318662,0.309645,0.297087,0.283516,0.317487,0.313253,4644,M.guianensis
0.30131,0.317949,0.304154,0.313117,0.301711,0.307155,0.314672,0.315789,0.293139,0.309091,0.303688,0.309756,0.315522,0.320755,0.303093,0.305328,0.316103,0.307042,0.312377,0.309339,0.326214,0.320965,0.313112,0.313776,0.309783,0.285714,0.323049,0.314685,0.304511,0.307992,0.31216,0.314183,0.312044,0.309973,0.314126,0.317025,0.317073,4950,P.torta
