@relation ephenology_all-5-fold-2-08B.tra_val

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 numeric
@attribute att38 numeric
@attribute att39 {A.tomentosum,C.brasiliensis,M.guianensis,M.rubiginosa,P.ramiflora,P.torta}

@data

0.328,0.326478,0.318644,0.320346,0.314985,0.316716,0.319347,0.324121,0.315166,0.319648,0.308458,0.332378,0.322259,0.330969,0.326291,0.330667,0.324397,0.326007,0.313596,0.318966,0.331933,0.32,0.332143,0.3125,0.310757,0.319249,0.289655,0.329004,0.319444,0.323591,0.32043,0.320565,0.314978,0.324818,0.315175,0.326816,0.299304,5546,P.torta
0.278552,0.273608,0.275758,0.273973,0.276119,0.281623,0.283063,0.28341,0.279176,0.28066,0.283372,0.286783,0.283654,0.286396,0.274038,0.297561,0.3,0.291291,0.298387,0.304843,0.305638,0.303835,0.301546,0.3125,0.318937,0.307229,0.311573,0.306991,0.302251,0.301282,0.305195,0.305466,0.314754,0.299505,0.293956,0.300725,0.310769,5354,C.brasiliensis
0.289286,0.303977,0.298214,0.308848,0.306688,0.294719,0.294118,0.293073,0.293103,0.292157,0.279026,0.297935,0.309942,0.298635,0.283364,0.290051,0.291209,0.294737,0.300855,0.302829,0.303602,0.299308,0.292359,0.294007,0.29562,0.297989,0.309278,0.297945,0.296364,0.294011,0.297834,0.298126,0.296564,0.297203,0.29316,0.306644,0.302326,2999,P.ramiflora
0.289384,0.292683,0.307818,0.305901,0.311209,0.301738,0.291139,0.298742,0.295527,0.293423,0.278075,0.291045,0.29078,0.3,0.281879,0.299532,0.3,0.298677,0.310078,0.311747,0.307018,0.30137,0.302714,0.294488,0.301092,0.293651,0.313901,0.302941,0.303597,0.302594,0.3,0.30086,0.298438,0.292857,0.290448,0.305036,0.284579,3161,P.ramiflora
0.36129,0.377643,0.377724,0.367059,0.368298,0.377012,0.377012,0.366292,0.373853,0.383495,0.395349,0.385965,0.401434,0.376777,0.407229,0.380631,0.381733,0.401734,0.366013,0.365427,0.366167,0.368996,0.380192,0.385845,0.389151,0.379464,0.366594,0.378378,0.381176,0.378378,0.378571,0.382688,0.383863,0.383513,0.398734,0.390361,0.417526,6371,P.torta
0.331025,0.333333,0.333333,0.334247,0.334694,0.330579,0.332418,0.333333,0.329149,0.322963,0.319661,0.314815,0.314978,0.32687,0.312769,0.315638,0.318862,0.304264,0.322302,0.322254,0.331453,0.32,0.304348,0.307568,0.31875,0.313099,0.33,0.324444,0.318323,0.327143,0.318253,0.312,0.312821,0.319095,0.314583,0.326718,0.324493,2934,P.torta
0.309091,0.299065,0.307443,0.299401,0.292169,0.306502,0.302469,0.310345,0.28754,0.302181,0.302671,0.304094,0.290801,0.303846,0.321033,0.305455,0.319703,0.323636,0.32549,0.30855,0.317647,0.315175,0.318182,0.316794,0.330544,0.325,0.323944,0.322275,0.334951,0.328767,0.324468,0.334862,0.323529,0.31746,0.298137,0.315534,0.312,5663,C.brasiliensis
0.285714,0.274011,0.289037,0.273408,0.284345,0.291045,0.290698,0.284519,0.270992,0.281553,0.280822,0.274725,0.274933,0.293478,0.286713,0.278932,0.298413,0.277778,0.286219,0.277778,0.286792,0.281787,0.279661,0.277397,0.288889,0.28254,0.283537,0.286567,0.284866,0.283747,0.285285,0.282548,0.287791,0.285354,0.275325,0.29023,0.287356,4370,M.rubiginosa
0.296928,0.293151,0.300373,0.303602,0.305699,0.290941,0.298812,0.298126,0.283906,0.28655,0.289048,0.291667,0.293413,0.301724,0.293286,0.294118,0.29529,0.286822,0.299492,0.305141,0.308081,0.304348,0.298781,0.289963,0.291439,0.29009,0.311526,0.301667,0.289474,0.290598,0.294613,0.293076,0.287671,0.30094,0.300268,0.310289,0.296108,2998,P.ramiflora
